token	tag	source
hnawihah	ADJ	word
hnawihin	ADJ	word
hnawihna	NOUN	word
hnawihnaah	ADJ	word
hnawihsak	VERB	word
hnawihsen	VERB	word
hnawihte	NOUN	word
hnawihtute	NOUN	word
hnawk	NOUN	word
hnawk	ADJ	word
hnawka	ADJ	word
hnawkah	ADJ	word
hnawkal	NOUN	word
hnawkal	VERB	word
hnawkhnai	NOUN	word
hnawkhnai	ADJ	word
hnawkhnâi	ADJ	word
hnawkin	ADJ	word
hnawkna	NOUN	word
hnawksak	VERB	word
hnawksaka	ADJ	word
hnawksakah	ADJ	word
hnawkte	NOUN	word
hnawl	NOUN	word
hnawl	VERB	word
hnâwl	NOUN	word
hnâwl	VERB	word
hnawla	ADJ	word
hnâwla	ADJ	word
hnawlhak	VERB	word
hnawlhâk	VERB	word
hnâwlhâk	VERB	word
hnâwlin	ADJ	word
hnawlna	NOUN	word
hnawlsak	VERB	word
hnâwlsak	VERB	word
hnâwlsaka	ADJ	word
hnawlsakin	ADJ	word
hnawlte	NOUN	word
hnâwlthlâk	ADJ	word
hnawltu	NOUN	word
hnâwltu	NOUN	word
hnawltute	NOUN	word
hnâwltute	NOUN	word
hnawm	VERB	word
hnawm	ADJ	word
hnawm	ADV	word
hnâwm	ADJ	word
hnawma	ADJ	word
hnawmbnawk	NOUN	word
hnâwmbnawk	NOUN	word
hnawmhnawk	NOUN	word
hnawmhnawk	ADJ	word
hnàwmhnawk	NOUN	word
hnâwmhnawk	ADJ	word
hnâwmhnawka	ADJ	word
hnawmhnawkah	ADJ	word
hnawmhne	NOUN	word
hnawmhne	ADJ	word
hnawmhné	NOUN	word
hnawmhnê	ADJ	word
hnàwmhne	NOUN	word
hnàwmhné	NOUN	word
hnâwmhnê	ADJ	word
hnawmhneah	ADJ	word
hnâwmhnêah	ADJ	word
hnawmin	ADJ	word
hnawmna	NOUN	word
hnawmtam	NOUN	word
hnawmtàm	NOUN	word
hnawmtinphurinu	NOUN	word
hnawmtinphurinu	VERB	word
hnawmtinpuhurinu	NOUN	word
hnawn	NOUN	word
hnawn	VERB	word
hnàwn	NOUN	word
hnàwn	VERB	word
hnâwn	VERB	word
hnawng	NOUN	word
hnawng	VERB	word
hnawng	ADJ	word
hnawng	ADV	word
hnâwng	NOUN	word
hnâwng	ADJ	word
hnawngin	ADJ	word
hnâwngin	ADJ	word
hnawngvawt	ADJ	word
hnawnna	NOUN	word
hnawntir	VERB	word
hnawntîr	VERB	word
hnawt	VERB	word
hnawtchawp	VERB	word
hnawtchhuak	VERB	word
hnawtchhuaktu	NOUN	word
hnawttiau	VERB	word
hne	VERB	word
hne	ADV	word
hnè	VERB	word
hnê	VERB	word
hně	VERB	word
hnē	VERB	word
hneah	ADJ	word
hneawm	ADJ	word
hneh	VERB	word
hneh	ADV	word
hneha	ADJ	word
hnehah	ADJ	word
hnehate	ADJ	word
hnehbân	ADJ	word
hnehchhiah	VERB	word
hnehchhiaha	ADJ	word
hnehchhiahho	NOUN	word
hnehchhiahin	ADJ	word
hnehchhiahna	NOUN	word
hnehchhiahnaa	ADJ	word
hnehchhiahnain	ADJ	word
hnehchhiahnate	NOUN	word
hnehchhiahte	NOUN	word
hnehchhiahtu	NOUN	word
hnehchhiahtute	NOUN	word
hnehchhiahzia	ADJ	word
hnehchhiattu	NOUN	word
hnehchhuh	VERB	word
hnehchhuhin	ADJ	word
hnehchhuhtu	NOUN	word
hnehin	ADJ	word
hnehlak	VERB	word
hnehlâk	VERB	word
hnehna	NOUN	word
hnêhna	NOUN	word
hnehnaa	ADJ	word
hnehnaah	ADJ	word
hnehnate	NOUN	word
hnehpui	VERB	word
hnehsak	VERB	word
hnehsaktu	NOUN	word
hnehsawh	VERB	word
hnehsawh	ADJ	word
hnehsualtu	NOUN	word
hnehtir	VERB	word
hnehtîr	VERB	word
hnehtu	NOUN	word
hnehtua	ADJ	word
hnehtuah	ADJ	word
hnehtute	NOUN	word
hnehzia	ADJ	word
hnek	VERB	word
hnek	ADV	word
hnek	CCONJ	word
hnêk	VERB	word
hnêk	ADV	word
hnêk	CCONJ	word
hněk	VERB	word
hneka	ADJ	word
hneka	ADP	word
hnekchhuak	VERB	word
hnekin	ADJ	word
hnekin	ADV	word
hnekin	CCONJ	word
hnêkin	ADJ	word
hnêkin	ADV	word
hnêkin	CCONJ	word
hnekna	NOUN	word
hnektir	VERB	word
hnektîr	VERB	word
hnêktir	VERB	word
hnêktîr	VERB	word
hnem	VERB	word
hnem	ADJ	word
hnèm	VERB	word
hnèm	ADJ	word
hnêm	ADJ	word
hnemhnan	ADJ	word
hnemhnang	VERB	word
hnemhnang	ADJ	word
hnemhnâng	VERB	word
hnemhnanna	NOUN	word
hnemhnànna	NOUN	word
hnemhnânna	NOUN	word
hnemhnanpui	VERB	word
hnemhnanpui	ADJ	word
hnemhnànpui	VERB	word
hnemhnanpuiin	ADJ	word
hnemin	ADJ	word
hneminu	NOUN	word
hnemna	NOUN	word
hnemtîr	VERB	word
hnemtu	NOUN	word
hnêmtu	NOUN	word
hnemzia	ADJ	word
hnen	ADJ	word
hnen	ADP	word
hnên	ADJ	word
hnên	ADP	word
hnena	ADJ	word
hnêna	ADJ	word
hnenaa	ADJ	word
hnênaah	ADJ	word
hnenah	ADJ	word
hnênah	ADJ	word
hnenahte	ADJ	word
hnênahte	ADJ	word
hnenan	ADJ	word
hnênan	ADJ	word
hnenghnuang	ADJ	word
hnep	VERB	word
hnêp	VERB	word
hnêpa	ADJ	word
hnephnawl	NOUN	word
hnephnawl	X	word
hnêpin	ADJ	word
hni	NOUN	word
hnî	NOUN	word
hniak	NOUN	word
hniak	VERB	word
hniâk	NOUN	word
hniaka	ADJ	word
hniakhnû	ADJ	word
hniakhnung	ADJ	word
hniakhnungah	ADJ	word
hniakrep	VERB	word
hniakrép	VERB	word
hniakrêp	VERB	word
hniâkrep	VERB	word
hniâkrép	VERB	word
hniâkrêp	VERB	word
hniakte	NOUN	word
hniak-tla	NOUN	word
hniâk-tla	NOUN	word
hnial	NOUN	word
hnial	VERB	word
hniál	NOUN	word
hniâl	NOUN	word
hnialfung	ADJ	word
hnialfunga	ADJ	word
hnialhrat	ADJ	word
hnialhrât	ADJ	word
hnialhratna	NOUN	word
hnialhratte	NOUN	word
hnialin	ADJ	word
hnialkalh	VERB	word
hnialkalhin	ADJ	word
hnialkalhna	NOUN	word
hnialkalhtu	NOUN	word
hniallo	ADJ	word
hnialna	NOUN	word
hnialnaah	NOUN	word
hnialnate	NOUN	word
hnialthla	VERB	word
hnialtu	NOUN	word
hnialtute	NOUN	word
hniam	ADJ	word
hniám	ADJ	word
hniama	ADJ	word
hniamah	ADJ	word
hniamin	ADJ	word
hniamna	NOUN	word
hniamte	ADJ	word
hniamtir	VERB	word
hniamtu	NOUN	word
hniamzawk	ADJ	word
hniang	ADJ	word
hnianghnar	ADJ	word
hnianghnâr	ADJ	word
hniánghnár	ADJ	word
hnianghnara	ADJ	word
hnianghnâra	ADJ	word
hnianghnarin	ADJ	word
hnianghnarna	NOUN	word
hniar	VERB	word
hniar	ADJ	word
hniár	VERB	word
hnifen	NOUN	word
hnifên	NOUN	word
hnih	VERB	word
hnih	ADJ	word
hnihin	ADJ	word
hnihna	ADJ	word
hnihnaa	ADJ	word
hnihnaah	ADJ	word
hnihte	ADJ	word
hnihthum	ADJ	word
hnik	VERB	word
hník	VERB	word
hnîk	VERB	word
hnim	NOUN	word
hnim	VERB	word
hnîm	VERB	word
hnīm	VERB	word
hnima	ADJ	word
hnimbuk	NOUN	word
hnimbuka	ADJ	word
hnimbukah	ADJ	word
hnimhlîng	NOUN	word
hnimhlingnei	ADJ	word
hnimhlîngnei	ADJ	word
hnimhlingneite	ADJ	word
hnimhlum	NOUN	word
hnimhnah	NOUN	word
hnimhnai	VERB	word
hnimhring	NOUN	word
hnimhringte	NOUN	word
hnimin	ADJ	word
hnimphum	VERB	word
hnimphûm	VERB	word
hnimphūm	VERB	word
hnimte	NOUN	word
hnimtu	NOUN	word
hning	NOUN	word
hnîng	NOUN	word
hnip	NOUN	word
hnip	ADJ	word
hnit	VERB	word
hnît	VERB	word
hnīt	VERB	word
hno	VERB	word
hnu	NOUN	word
hnu	VERB	word
hnu	ADV	word
hnua	ADJ	word
hnûa	ADJ	word
hnuah	ADJ	word
hnuah	ADV	word
hnûah	ADJ	word
hnuahte	ADJ	word
hnuai	NOUN	word
hnuai	ADJ	word
hnuaia	ADJ	word
hnuaiah	ADJ	word
hnuaiah	ADV	word
hnuaiahte	ADJ	word
hnuaian	ADJ	word
hnuaichhiah	VERB	word
hnuaichhiahna	NOUN	word
hnuaichhiahtu	NOUN	word
hnuaihnung	ADJ	word
hnuaihnunga	ADJ	word
hnuaihnungah	ADJ	word
hnuaihnungahte	ADJ	word
hnuaihnungte	ADJ	word
hnuailam	ADJ	word
hnuailamah	ADJ	word
hnuaileng	NOUN	word
hnuaileng	VERB	word
hnuailêng	NOUN	word
hnuailengte	ADJ	word
hnuaipui	NOUN	word
hnuaipui	VERB	word
hnuaite	ADJ	word
hnuaivak	NOUN	word
hnuaivak	VERB	word
hnuaivâk	NOUN	word
hnual	VERB	word
hnual	ADJ	word
hnuál	VERB	word
hnuâl	VERB	word
hnualsuat	VERB	word
hnualsùat	VERB	word
hnuâlsuat	VERB	word
hnuâlsùat	VERB	word
hnualsuatna	NOUN	word
hnualsùatna	NOUN	word
hnuâlsuatna	NOUN	word
hnuâlsuâtna	NOUN	word
hnuâlsùatna	NOUN	word
hnubal	NOUN	word
hnubâl	NOUN	word
hnuchham	NOUN	word
hnuchham	VERB	word
hnuchhawn	VERB	word
hnuchhawna	ADJ	word
hnuchhawnho	NOUN	word
hnuchhawnin	ADJ	word
hnuchhawnsan	VERB	word
hnuchhawntu	NOUN	word
hnuchhhiah	VERB	word
hnuchhiah	VERB	word
hnuchhui	VERB	word
hnuchhuina	NOUN	word
hnudal	NOUN	word
hnudal	VERB	word
hnudâl	VERB	word
hnudâlho	NOUN	word
hnudaltu	NOUN	word
hnudaltute	NOUN	word
hnudo	VERB	word
hnufen	NOUN	word
hnufên	NOUN	word
hnufual	ADJ	word
hnufualna	NOUN	word
hnufualna	VERB	word
hnufuàlna	NOUN	word
hnufuàlna	VERB	word
hnufuâlna	NOUN	word
hnufuâlna	VERB	word
hnufualte	ADJ	word
hnufum	VERB	word
hnufum	ADJ	word
hnufúm	VERB	word
hnufûm	VERB	word
hnufumna	NOUN	word
hnufun	NOUN	word
hnuh	NOUN	word
hnuh	VERB	word
hnuhhram	NOUN	word
hnuhhrâm	NOUN	word
hnuhkir	VERB	word
hnuhluh	VERB	word
hnuhma	NOUN	word
hnûhmâ	ADJ	word
hnuhmâah	ADJ	word
hnuhmate	NOUN	word
hnuhmâte	NOUN	word
hnuhna	NOUN	word
hnuhnawh	ADJ	word
hnu-hnawh	VERB	word
hnuhnun	VERB	word
hnuhnun	ADJ	word
hnuhnûn	VERB	word
hnuhnûn	ADJ	word
hnuhnung	VERB	word
hnuhnung	ADJ	word
hnuhnúng	VERB	word
hnuhnûng	VERB	word
hnuhnûng	ADJ	word
hnuhnunga	ADJ	word
hnuhnungah	ADJ	word
hnuhnûngah	ADJ	word
hnuhnungahte	ADJ	word
hnuhnûngahte	ADJ	word
hnuhnungber	ADJ	word
hnuhnungbera	ADJ	word
hnuhnungte	ADJ	word
hnuhnunpui	NOUN	word
hnuhnùnpui	NOUN	word
hnuhnûnpui	NOUN	word
hnuhpui	NOUN	word
hnuhtawlh	ADJ	word
hnuhthial	NOUN	word
hnuhthual	NOUN	word
hnuhtîr	VERB	word
hnuin	ADJ	word
hnûin	ADJ	word
hnuk	NOUN	word
hnuk	VERB	word
hnuk	ADV	word
hnûk	VERB	word
hnûka	ADJ	word
hnukchah	VERB	word
hnukchah	ADJ	word
hnukchat	VERB	word
hnukchhah	VERB	word
hnukchhat	VERB	word
hnukchhawlh	NOUN	word
hnukchhawlh	ADJ	word
hnukchhuak	VERB	word
hnukdawk	VERB	word
hnukhawi	NOUN	word
hnukhawi	ADJ	word
hnukhâwi	NOUN	word
hnukhâwia	ADJ	word
hnukhnan	VERB	word
hnukhnàn	VERB	word
hnûkhnan	VERB	word
hnûkhnàn	VERB	word
hnukhnang	VERB	word
hnukhnáng	VERB	word
hnukhnâng	VERB	word
hnukhná́ng	VERB	word
hnûkhnang	VERB	word
hnûkhnáng	VERB	word
hnûkhnâng	VERB	word
hnûkhná́ng	VERB	word
hnukhniam	VERB	word
hnûkhniam	VERB	word
hnukhuh	ADJ	word
hnukkhar	NOUN	word
hnukkhâr	NOUN	word
hnukkir	VERB	word
hnukkîr	VERB	word
hnûklût	VERB	word
hnukpui	ADJ	word
hnuktu	NOUN	word
hnûktu	NOUN	word
hnukulh	NOUN	word
hnukulh	VERB	word
hnulam	ADJ	word
hnulamah	ADJ	word
hnuleh	ADJ	word
hnu-leh	NOUN	word
hnuleha	ADJ	word
hnum	NOUN	word
hnum	ADJ	word
hnûm	NOUN	word
hnûm	ADJ	word
hnumna	NOUN	word
hnûmna	NOUN	word
hnun	NOUN	word
hnun	ADJ	word
hnùn	NOUN	word
hnûn	NOUN	word
hnûn	ADJ	word
hnŭn	NOUN	word
hnuna	ADJ	word
hnung	NOUN	word
hnung	ADJ	word
hnunga	ADJ	word
hnungah	ADJ	word
hnungah	ADV	word
hnungchhawn	VERB	word
hnungkhirh	VERB	word
hnungkhirhin	ADJ	word
hnunglam	ADJ	word
hnunglama	ADJ	word
hnunglamah	ADJ	word
hnunglehah	ADJ	word
hnungpuak	VERB	word
hnungpuâk	VERB	word
hnungpuakin	ADJ	word
hnungtawlh	VERB	word
hnungtawlha	ADJ	word
hnungtawlhin	ADJ	word
hnungtawlhna	NOUN	word
hnungtawlhnate	NOUN	word
hnungtawlhsan	VERB	word
hnungtawlhtu	NOUN	word
hnungte	ADJ	word
hnungzang	NOUN	word
hnungzang	ADJ	word
hnungzâng	NOUN	word
hnungzâng	ADJ	word
hnungzangah	ADJ	word
hnungzângah	ADJ	word
hnungzangruhthling	NOUN	word
hnungzangruhthlîng	NOUN	word
hnungzângruhthling	NOUN	word
hnungzângruhthlîng	NOUN	word
hnungzui	NOUN	word
hnungzui	VERB	word
hnungzuiin	ADJ	word
hnungzuite	NOUN	word
hnungzuitu	NOUN	word
hnungzuitute	NOUN	word
hnunthlum	NOUN	word
hnûnthlum	NOUN	word
hnûnthlûm	NOUN	word
hnûp	ADJ	word
hnur	VERB	word
hnur	ADJ	word
hnur	ADV	word
hnûr	VERB	word
hnûr	ADJ	word
hnûr	ADV	word
hnutchhiah	VERB	word
hnutchhiaha	ADJ	word
hnutchhiahho	ADJ	word
hnutchhiahin	ADJ	word
hnutchhiahte	ADJ	word
hnutchhiahtu	NOUN	word
hnute	NOUN	word
hnuté	NOUN	word
hnutê	NOUN	word
hnûte	NOUN	word
hnuteah	ADJ	word
hnuteahte	ADJ	word
hnutebu	NOUN	word
hnutedak	NOUN	word
hnutehmur	ADJ	word
hnutein	ADJ	word
hnutêin	ADJ	word
hnutete	ADJ	word
hnutête	ADJ	word
hnuteten	ADJ	word
hnutetui	NOUN	word
hnutetui	ADJ	word
hnutetuia	ADJ	word
hnutetuiin	ADJ	word
hnutiang	ADJ	word
hnuvak	NOUN	word
hnuvâk	NOUN	word
hnuval	NOUN	word
hnuvâl	NOUN	word
hnuzui	VERB	word
hnuzul	VERB	word
ho	VERB	word
ho	ADJ	word
ho	ADV	word
ho	PART	word
holam	ADJ	word
hote	NOUN	word
hotunu	NOUN	word
hotupa	NOUN	word
hovin	VERB	word
hovin	ADV	word
hra-arsi	NOUN	word
hrahlak	VERB	word
hrah-lak	VERB	word
hrahlâk	VERB	word
hrah-lâk	VERB	word
hrahliam	NOUN	word
hrai	NOUN	word
hrai	VERB	word
hrái	NOUN	word
hrâi	VERB	word
hraichawite	NOUN	word
hraite	NOUN	word
hrakai	NOUN	word
hrakâi	NOUN	word
hrakailun	NOUN	word
hrakawng	NOUN	word
hrakâwng	NOUN	word
hralh	VERB	word
hrálh	VERB	word
hrâlh	VERB	word
hralha	ADJ	word
hralhchhuah	VERB	word
hralhchhuahna	NOUN	word
hralhchhuak	VERB	word
hralhin	ADJ	word
hralhna	NOUN	word
hralhnaah	ADJ	word
hralhnain	ADJ	word
hralhruk	ADJ	word
hralhte	NOUN	word
hralhtu	NOUN	word
hralhtuin	ADJ	word
hralhtur	ADJ	word
hralhtute	NOUN	word
hram	NOUN	word
hram	VERB	word
hram	ADJ	word
hram	ADV	word
hrám	VERB	word
hrám	ADV	word
hrâm	NOUN	word
hrâm	VERB	word
hrâm	ADV	word
hrama	ADJ	word
hrâma	ADJ	word
hrâmin	ADJ	word
hramkawn	NOUN	word
hramkawn	VERB	word
hramkâwn	NOUN	word
hramna	NOUN	word
hrâmna	NOUN	word
hramte	ADJ	word
hrâmte	ADJ	word
hramtu	NOUN	word
hrâmtu	NOUN	word
hran	NOUN	word
hran	VERB	word
hran	ADJ	word
hràn	VERB	word
hrân	VERB	word
hrana	ADJ	word
hrâna	ADJ	word
hranah	ADJ	word
hrang	NOUN	word
hrang	VERB	word
hrang	ADJ	word
hrâng	VERB	word
hrâng	ADJ	word
hranga	ADJ	word
hrangah	ADJ	word
hrangchal	NOUN	word
hrângchal	NOUN	word
hrangchhuana	NOUN	word
hrângchhuana	NOUN	word
hranghlui	ADJ	word
hrângho	ADJ	word
hranghrual	NOUN	word
hrânghrual	NOUN	word
hrangin	ADJ	word
hrangkir	NOUN	word
hrangkir	ADJ	word
hrângkir	ADJ	word
hranglung	NOUN	word
hrânglung	NOUN	word
hrangte	ADJ	word
hrangteah	ADJ	word
hrangten	ADJ	word
hrangtu	ADJ	word
hrangzia	ADJ	word
hranhmun	ADJ	word
hranin	ADJ	word
hranna	NOUN	word
hrannaah	ADJ	word
hrannate	NOUN	word
hranpa	ADJ	word
hranpà	ADJ	word
hranpâ	ADJ	word
hranpaa	ADJ	word
hranpui	ADJ	word
hransak	ADJ	word
hransakte	ADJ	word
hransan	VERB	word
hransana	ADJ	word
hransanzia	ADJ	word
hrante	ADJ	word
hranthawl	NOUN	word
hranthâwl	NOUN	word
hránthawl	NOUN	word
hránthâwl	NOUN	word
hrànthawl	NOUN	word
hrànthâwl	NOUN	word
hrantir	VERB	word
hrantîr	VERB	word
hranzia	ADJ	word
hrapui	NOUN	word
hrapui	VERB	word
hrareng	NOUN	word
hrareng	VERB	word
hrat	NOUN	word
hrat	ADJ	word
hrat	ADV	word
hrât	NOUN	word
hrât	ADJ	word
hrâtho	ADJ	word
hratin	ADJ	word
hratkhawkheng	ADJ	word
hratkhawkhêng	ADJ	word
hrâtkhawkheng	ADJ	word
hrâtkhawkhêng	ADJ	word
hratlak	NOUN	word
hratlak	VERB	word
hrat-lak	VERB	word
hrâtlâk	VERB	word
hrât-lâk	VERB	word
hratlum	NOUN	word
hratna	ADJ	word
hratpar	NOUN	word
hrâtpâr	NOUN	word
hrâtte	ADJ	word
hrattir	VERB	word
hratzang	NOUN	word
hratzang	VERB	word
hrâtzang	NOUN	word
hraum	NOUN	word
hravarung	NOUN	word
hraw	ADJ	word
hrawg	VERB	word
hrâwg	VERB	word
hrawih	ADJ	word
hrawk	NOUN	word
hrawk	VERB	word
hrâwk	VERB	word
hrawka	ADJ	word
hrawkah	ADJ	word
hrawkchawm	VERB	word
hrawkchâwm	VERB	word
hrawkhput	VERB	word
hrawkhpût	VERB	word
hrawkhrawl	NOUN	word
hrawkhrawl	ADJ	word
hrawkhrui	VERB	word
hrawkhrui	ADJ	word
hrawkin	ADJ	word
hrawkna	NOUN	word
hrâwkna	NOUN	word
hrawkphut	VERB	word
hrawkphût	VERB	word
hrawkpu	VERB	word
hrawkpuar	VERB	word
hrawkput	VERB	word
hrawkthip	ADJ	word
hrawl	ADJ	word
hrawlpui	ADJ	word
hrawm	VERB	word
hrâwm	VERB	word
hrâwm	ADJ	word
hrawmhraw	ADJ	word
hrawn	VERB	word
hrawng	VERB	word
hrawng	ADJ	word
hrâwng	VERB	word
hrawt	VERB	word
hrawtin	ADJ	word
hrawtna	NOUN	word
hrazawngtah	NOUN	word
hrazungchhui	NOUN	word
hre	VERB	word
hre	ADV	word
hreawm	ADJ	word
hreawmin	ADJ	word
hreawmna	NOUN	word
hreawmnain	ADJ	word
hreawmnate	NOUN	word
hreawmzia	ADJ	word
hreawmziate	ADJ	word
hrebel	ADJ	word
hrechak	ADJ	word
hrechhuak	VERB	word
hrechhuakin	ADJ	word
hrechiang	ADJ	word
hrechianga	ADJ	word
hrechiangin	ADJ	word
hrechiangte	ADJ	word
hrechiangtu	NOUN	word
hrechiangtute	NOUN	word
hredik	ADJ	word
hrefiah	ADJ	word
hreh	VERB	word
hrehawm	ADJ	word
hrehawma	ADJ	word
hrehawmin	ADJ	word
hrehawmna	NOUN	word
hrehawmnaah	ADJ	word
hrehawmnain	ADJ	word
hrehawmnate	NOUN	word
hrehawmte	NOUN	word
hrehawmzia	ADJ	word
hrehin	ADJ	word
hrehmi	NOUN	word
hrehna	NOUN	word
hrei	NOUN	word
hreifang	NOUN	word
hreiin	ADJ	word
hreikawl	NOUN	word
hreikawl	ADJ	word
hreipui	NOUN	word
hreipuia	ADJ	word
hreipuiin	ADJ	word
hreipuitein	ADJ	word
hreirawt	NOUN	word
hreirâwt	NOUN	word
hreitak	NOUN	word
hreite	NOUN	word
hreitê	NOUN	word
hrek	NOUN	word
hrek	VERB	word
hrek	ADJ	word
hrek	ADV	word
hrék	VERB	word
hrêk	VERB	word
hrêkbet	VERB	word
hrêkin	ADJ	word
hrekna	NOUN	word
hrem	VERB	word
hrema	ADJ	word
hremhmun	NOUN	word
hremhmun	ADJ	word
hremhmuna	ADJ	word
hremhmunah	ADJ	word
hremin	ADJ	word
hremna	NOUN	word
hremnaa	NOUN	word
hremnaah	ADJ	word
hremnân	ADJ	word
hremnate	NOUN	word
hremte	ADJ	word
hremtu	NOUN	word
hremtûah	ADJ	word
hremzia	ADJ	word
hren	NOUN	word
hren	VERB	word
hrèn	NOUN	word
hrèn	VERB	word
hrên	VERB	word
hrena	ADJ	word
hrenawn	ADJ	word
hrenbeh	VERB	word
hreng	VERB	word
hreng	ADJ	word
hrêng	VERB	word
hrēng	VERB	word
hrenga	ADJ	word
hrengah	ADJ	word
hrengai	ADJ	word
hrengin	ADJ	word
hrêngin	ADJ	word
hrengtu	NOUN	word
hrêngtu	NOUN	word
hrenin	ADJ	word
hrenna	NOUN	word
hrènna	NOUN	word
hrênna	NOUN	word
hrênnaa	ADJ	word
hrenpereng	NOUN	word
hrenpuan	NOUN	word
hrênpuan	NOUN	word
hrensak	VERB	word
hrènsak	VERB	word
hrênsak	VERB	word
hrêntîr	VERB	word
hrep	ADJ	word
hrep	ADV	word
hrepa	ADJ	word
hrepnaah	ADJ	word
hrereng	ADJ	word
hrerengin	ADJ	word
hrerututen	ADJ	word
hresa	ADJ	word
hresual	ADJ	word
hreta	ADJ	word
hretah	ADJ	word
hrethar	ADJ	word
hrethei	ADJ	word
hretheite	ADJ	word
hrethiam	VERB	word
hrethiamin	ADJ	word
hrethiamlo	ADJ	word
hrethiamte	ADJ	word
hrethiamtu	NOUN	word
hretin	ADJ	word
hretu	NOUN	word
hretua	ADJ	word
hretuah	ADJ	word
hretuin	ADJ	word
hretute	NOUN	word
hretuten	ADJ	word
hreu	NOUN	word
hreu	ADJ	word
hréu	NOUN	word
hréu	ADJ	word
hreuh	VERB	word
hrfik	VERB	word
hri	NOUN	word
hri	VERB	word
hria	VERB	word
hrîa	VERB	word
hriaa	ADJ	word
hriaah	ADJ	word
hriaan	ADJ	word
hriak	ADJ	word
hriaka	ADJ	word
hriakah	ADJ	word
hriakin	ADJ	word
hriakna	NOUN	word
hriakte	NOUN	word
hriakthih	VERB	word
hriakthiha	ADJ	word
hriakthihate	ADJ	word
hriakthihin	ADJ	word
hriakthihna	NOUN	word
hrial	VERB	word
hrialhrek	NOUN	word
hrialhrek	VERB	word
hrialhrêk	VERB	word
hriam	NOUN	word
hriam	ADJ	word
hriâm	NOUN	word
hriâm	ADJ	word
hriama	ADJ	word
hriamhrei	NOUN	word
hriamhreia	ADJ	word
hriamhreiin	ADJ	word
hriamhreite	NOUN	word
hriamin	ADJ	word
hriamlo	ADJ	word
hriamna	NOUN	word
hriamte	ADJ	word
hriamtir	VERB	word
hriamtîr	VERB	word
hriang	NOUN	word
hriang	ADJ	word
hriâng	NOUN	word
hriangpui	NOUN	word
hriângpui	NOUN	word
hriangzau	NOUN	word
hriangzau	VERB	word
hriat	VERB	word
hriát	VERB	word
hriât	VERB	word
hriat/hre	VERB	word
hriata	ADJ	word
hriatah	ADJ	word
hriatahte	ADJ	word
hriatchhuah	VERB	word
hriatchhuahtir	VERB	word
hriatchhuahtîr	VERB	word
hriatchian	ADJ	word
hriate	ADJ	word
hriaten	ADJ	word
hriatfiah	ADJ	word
hriatfiahna	NOUN	word
hriatfiahtir	NOUN	word
hriatfiahtir	VERB	word
hriathiamna	NOUN	word
hriathlawh	ADJ	word
hriatin	ADJ	word
hriatlar	ADJ	word
hriatloh	ADJ	word
hriatna	NOUN	word
hriatnaa	ADJ	word
hriatnaah	ADJ	word
hriatnain	ADJ	word
hriatnate	ADJ	word
hriatphak	ADJ	word
hriatpui	VERB	word
hriatpui	ADJ	word
hriatpuia	ADJ	word
hriatpuiin	ADJ	word
hriatpuina	NOUN	word
hriatpuinaa	ADJ	word
hriatpuinaah	ADJ	word
hriatpuinain	ADJ	word
hriatpuitu	NOUN	word
hriatpuitua	ADJ	word
hriatpuitûah	ADJ	word
hriatpuitute	NOUN	word
hriatreng	ADJ	word
hriatrenga	ADJ	word
hriatrengin	ADJ	word
hriatrengna	NOUN	word
hriatrengnaah	ADJ	word
hriatrengnain	ADJ	word
hriatrengnate	NOUN	word
hriatsa	NOUN	word
hriatsa	VERB	word
hriatsak	VERB	word
hriatsaka	ADJ	word
hriatsate	ADJ	word
hriatsual	ADJ	word
hriatsualna	NOUN	word
hriatte	ADJ	word
hriatten	ADJ	word
hriattheih	ADJ	word
hriattheihna	NOUN	word
hriattheihnain	ADJ	word
hriatthiam	VERB	word
hriatthiam	ADJ	word
hriatthiamna	NOUN	word
hriatthiamnaa	ADJ	word
hriatthiamnain	ADJ	word
hriatthiamnâte	ADJ	word
hriatthiampui	VERB	word
hriatthiamtîr	VERB	word
hriattir	VERB	word
hriattîr	VERB	word
hriattira	ADJ	word
hriattîra	ADJ	word
hriattirin	ADJ	word
hriattîrin	ADJ	word
hriattirna	NOUN	word
hriattîrna	NOUN	word
hriattirnaa	ADJ	word
hriattirnaah	ADJ	word
hriattirnate	NOUN	word
hriattîrnate	NOUN	word
hriattirte	NOUN	word
hriattîrte	NOUN	word
hriattirtu	NOUN	word
hriattîrtu	NOUN	word
hriattlak	ADJ	word
hriattur	ADJ	word
hriatzauna	NOUN	word
hriatzâuna	NOUN	word
hriatzia	ADJ	word
hriau	NOUN	word
hriauhmawrbawk	NOUN	word
hriauhmâwrbâwk	NOUN	word
hribil	NOUN	word
hribil	ADV	word
hrichhia	NOUN	word
hrichhia	ADJ	word
hridanna	NOUN	word
hrih	VERB	word
hrih	ADV	word
hriin	ADJ	word
hrîin	ADJ	word
hrik	NOUN	word
hrik	VERB	word
hrîk	VERB	word
hrikah	ADJ	word
hrikai	ADJ	word
hrikhmi	NOUN	word
hrikhmi	VERB	word
hrikhmî	NOUN	word
hrikhrah	NOUN	word
hrikhrah	ADJ	word
hrikhru	NOUN	word
hrikhrû	NOUN	word
hrikin	ADJ	word
hrikna	NOUN	word
hrikpui	NOUN	word
hrikthah	NOUN	word
hriḳthah	NOUN	word
hriḳṭhah	NOUN	word
hrikthlak	VERB	word
