phrase	tag
tih nin	VERB
tih nna fum	VERB
tih no	VERB
tih nual	VERB
tih nuam	VERB
tih nui	VERB
tih nun	VERB
tih nut	VERB
tih pah	VERB
tih pai	VERB
tih palh	VERB
tih pan	VERB
tih pangchan	VERB
tih par	VERB
tih parh	VERB
tih pat ek	VERB
tih pât ek	VERB
tih pawh	VERB
tih pawi	VERB
tih pawk	VERB
tih pawl	VERB
tih pawlh	VERB
tih pawn	VERB
tih pawnlan	VERB
tih pawr	VERB
tih pawrh	VERB
tih pawrhso	VERB
tih peh	VERB
tih peih	VERB
tih pel he	VERB
tih pel hê	VERB
tih pelhsawlh	VERB
tih pem	VERB
tih pen	VERB
tih per	VERB
tih perh	VERB
tih pet	VERB
tih peu	VERB
tih phai	VERB
tih phak	VERB
tih phal	VERB
tih phan	VERB
tih phar	VERB
tih pharh	VERB
tih phat	VERB
tih phawh	VERB
tih phawi	VERB
tih phawk	VERB
tih phawklek	VERB
tih phawn	VERB
tih phawt	VERB
tih phei	VERB
tih phek	VERB
tih phel	VERB
tih phelh	VERB
tih phen	VERB
tih pherh	VERB
tih phet	VERB
tih phet sek	VERB
tih phi	VERB
tih phiangsen	VERB
tih phiar	VERB
tih phili	VERB
tih phim	VERB
tih phing phi siau	VERB
tih phir	VERB
tih phirsi	VERB
tih phit	VERB
tih pho	VERB
tih phuai	VERB
tih phui	VERB
tih phuisui	VERB
tih phul	VERB
tih phulh	VERB
tih phum	VERB
tih phun	VERB
tih phun phun	VERB
tih phûn phûn	VERB
tih phur	VERB
tih phur phur	VERB
tih phut	VERB
tih phut zawk	VERB
tih piah	VERB
tih pial	VERB
tih pianthar	VERB
tih piap	VERB
tih pik	VERB
tih pil	VERB
tih pilh	VERB
tih pilril	VERB
tih pin	VERB
tih pir	VERB
tih pisil	VERB
tih poh chhuah	VERB
tih puah	VERB
tih puak	VERB
tih pual	VERB
tih puam	VERB
tih puan	VERB
tih puar	VERB
tih puau	VERB
tih puh	VERB
tih pui	VERB
tih puk	VERB
tih pul	VERB
tih pum	VERB
tih pun	VERB
tih pung	VERB
tih rah	VERB
tih rak	VERB
tih ral	VERB
tih ralmuan	VERB
tih raltit	VERB
tih ram	VERB
tih ran	VERB
tih rap	VERB
tih rapthlak	VERB
tih rauh	VERB
tih rawih	VERB
tih rawk	VERB
tih rawk rawk	VERB
tih rawl	VERB
tih rawm	VERB
tih rawn	VERB
tih rawp	VERB
tih rawp rawp	VERB
tih rawt	VERB
tih reh	VERB
tih rei	VERB
tih rek	VERB
tih relh	VERB
tih rem	VERB
tih reng	VERB
tih rep	VERB
tih retheih	VERB
tih rik	VERB
tih rilruk	VERB
tih riltam	VERB
tih riltâm	VERB
tih rim	VERB
tih rimnam	VERB
tih rin	VERB
tih rinawm	VERB
tih rintlak	VERB
tih rip	VERB
tih riral	VERB
tih rit	VERB
tih ro	VERB
tih rop	VERB
tih ropui	VERB
tih rorum	VERB
tih ruah	VERB
tih rual	VERB
tih rualâ	VERB
tih rualawh	VERB
tih rualrem	VERB
tih ruam	VERB
tih ruih	VERB
tih ruktir	VERB
tih rûktir	VERB
tih rum	VERB
tih runthlak	VERB
tih runthlâk	VERB
tih rura	VERB
tih sah	VERB
tih sahhaih	VERB
tih sahthlau	VERB
tih saih	VERB
tih sak	VERB
tih sam	VERB
tih san	VERB
tih sarh	VERB
tih sat	VERB
tih satliah	VERB
tih sau	VERB
tih sawih	VERB
tih sawk	VERB
tih sawl	VERB
tih sawm	VERB
tih sawn	VERB
tih sawp	VERB
tih sawr	VERB
tih sawt	VERB
tih seihleih	VERB
tih seilen	VERB
tih sek	VERB
tih sen	VERB
tih ser	VERB
tih seu	VERB
tih seuh seuh	VERB
tih si se	VERB
tih sihhnip	VERB
tih sik	VERB
tih sil	VERB
tih sil awn	VERB
tih silawn	VERB
tih sim	VERB
tih sin	VERB
tih sir	VERB
tih sise	VERB
tih so	VERB
tih suakbak	VERB
tih suakbâk	VERB
tih sual	VERB
tih suk	VERB
tih sukuk	VERB
tih tah	VERB
tih taidarh	VERB
tih taihmak	VERB
tih taitam	VERB
tih tak	VERB
tih tal	VERB
tih talh	VERB
tih tam	VERB
tih tan	VERB
tih tan tan	VERB
tih tang tang	VERB
tih tangkhan	VERB
tih tangkhang	VERB
tih tanrual	VERB
tih tap	VERB
tih taptawm	VERB
tih tar	VERB
tih tauh	VERB
tih tauh tauh	VERB
tih tauhkhum	VERB
tih tawh	VERB
tih tawi	VERB
tih tawih	VERB
tih tawk	VERB
tih tawl	VERB
tih tawlh	VERB
tih tawm	VERB
tih tawn	VERB
tih tawng	VERB
tih tawngchham	VERB
tih tawp	VERB
tih tawt	VERB
tih teh	VERB
tih tei	VERB
tih tei tei	VERB
tih teih teih	VERB
tih tek	VERB
tih tenawm	VERB
tih teng	VERB
tih teng teng	VERB
tih tep	VERB
tih ter at	VERB
tih tet	VERB
tih teu	VERB
tih teuh	VERB
tih thak	VERB
tih thal	VERB
tih thal thal	VERB
tih tham	VERB
tih thâm	VERB
tih tham tham	VERB
tih thâm thâm	VERB
tih thamral	VERB
tih than	VERB
tih thang	VERB
tih thap	VERB
tih thar	VERB
tih that	VERB
tih thatho	VERB
tih thau	VERB
tih thawh	VERB
tih thawi	VERB
tih thawl	VERB
tih thawn	VERB
tih thawp	VERB
tih thawp thawp	VERB
tih thawr thawr	VERB
tih thawt	VERB
tih thawt thawt	VERB
tih thawtchhuah	VERB
tih theih	VERB
tih thelh	VERB
tih thelthawl	VERB
tih them	VERB
tih them them	VERB
tih themlem	VERB
tih themthiam	VERB
tih themthum	VERB
tih then	VERB
tih theng thawt	VERB
tih thengthawng	VERB
tih ther	VERB
tih theuh	VERB
tih theuneu	VERB
tih thi	VERB
tih thiam	VERB
tih thib	VERB
tih thim	VERB
tih thim them	VERB
tih thim thêm	VERB
tih thin	VERB
tih thingbar	VERB
tih thinrim	VERB
tih thinur	VERB
tih thip	VERB
tih thîp	VERB
tih thitlin	VERB
tih thlak	VERB
tih thlâk	VERB
tih thlamral	VERB
tih thlamuan	VERB
tih thlan	VERB
tih thlang	VERB
tih thlap	VERB
tih thlaphan	VERB
tih thlaphân	VERB
tih thlar	VERB
tih thlarh	VERB
tih thlaub	VERB
tih thlauh	VERB
tih thlawh	VERB
tih thlawh<	VERB
tih thlawi	VERB
tih thlawn	VERB
tih thlawp	VERB
tih thlawr	VERB
tih thlawt	VERB
tih thleh	VERB
tih thlek	VERB
tih thlen	VERB
tih thleng	VERB
tih thler	VERB
tih thluak	VERB
tih thluam	VERB
tih thluan	VERB
tih thluk	VERB
tih thlur	VERB
tih thlurh	VERB
tih tho	VERB
tih thoh	VERB
tih thuah	VERB
tih thuai	VERB
tih thuak	VERB
tih thuanawp	VERB
tih thuanthut	VERB
tih thuap	VERB
tih thui	VERB
tih thuih	VERB
tih thuk	VERB
tih thulh	VERB
tih thum	VERB
tih thung	VERB
tih thup	VERB
tih thup thup	VERB
tih thur	VERB
tih thur thur	VERB
tih thut	VERB
tih tia	VERB
tih tia tih tiat	VERB
tih tiah	VERB
tih tiak	VERB
tih tial	VERB
tih tiam tiam	VERB
tih tian	VERB
tih tiat	VERB
tih tiat tiat	VERB
tih tiau	VERB
tih tiha ti	VERB
tih tihbaiawm	VERB
tih tim	VERB
tih tîm	VERB
tih ting	VERB
tih tirh	VERB
tih tlai	VERB
tih tlak	VERB
tih tlâk	VERB
tih tlak hniam	VERB
tih tlakchham	VERB
tih tlakran	VERB
tih tlan	VERB
tih tlang	VERB
tih tlar	VERB
tih tlat	VERB
tih tlau	VERB
tih tlauh tlauh	VERB
tih tlaw	VERB
tih tlawk	VERB
tih tlawm	VERB
tih tlawn	VERB
tih tlawng awl	VERB
tih tlawr	VERB
tih tlawva	VERB
tih tlei	VERB
tih tlem	VERB
tih tleng	VERB
tih tler	VERB
tih tlet	VERB
tih tleu	VERB
tih tliah	VERB
tih tliak	VERB
tih tlian	VERB
tih tlin	VERB
tih tlo	VERB
tih tluak	VERB
tih tluan	VERB
tih tluan tling	VERB
tih tluar tluar	VERB
tih tluat tluat	VERB
tih tluk	VERB
tih tlum	VERB
tih tlun	VERB
tih tlur	VERB
tih tlur tlur	VERB
tih tlut	VERB
tih to	VERB
tih to ran	VERB
tih to vat	VERB
tih tu tu	VERB
tih tuah	VERB
tih tuah tuah	VERB
tih tuai	VERB
tih tuai tuai	VERB
tih tuaithar	VERB
tih tual tual	VERB
tih tuallim	VERB
tih tuam tuam	VERB
tih tuang tuang	VERB
tih tuat	VERB
tih tuat tuat	VERB
tih tuau	VERB
tih tuh	VERB
tih tui	VERB
tih tui tui	VERB
tih tuk	VERB
tih tuk tin	VERB
tih tul	VERB
tih tulh	VERB
tih tum	VERB
tih tun	VERB
tih tung	VERB
tih tup	VERB
tih tur	VERB
tih tut tut	VERB
tih u chuak	VERB
tih uai	VERB
tih uai thlak	VERB
tih uai thlâk	VERB
tih uak	VERB
tih ual au	VERB
tih ualau	VERB
tih uan	VERB
tih uan uan	VERB
tih uap	VERB
tih uar	VERB
tih uchuak	VERB
tih uh	VERB
tih uiawm	VERB
tih uih	VERB
tih uk	VERB
tih ul	VERB
tih ulh	VERB
tih ulh ulh	VERB
tih um	VERB
tih un	VERB
tih up	VERB
tih ûp	VERB
tih urh	VERB
tih urhsun	VERB
tih urhsûn	VERB
tih vaih	VERB
tih vak	VERB
tih val	VERB
tih vam	VERB
tih van	VERB
tih vap	VERB
tih var	VERB
tih vat	VERB
tih vauk	VERB
tih vawh	VERB
tih vawih	VERB
tih vawk	VERB
tih vawn	VERB
tih vawng	VERB
tih vawr	VERB
tih vawt	VERB
tih veh	VERB
tih vei	VERB
tih veikhawr	VERB
tih vek	VERB
tih ven	VERB
tih vik	VERB
tih vin	VERB
tih vir	VERB
tih vui	VERB
tih vuih	VERB
tih vul	VERB
tih vum	VERB
tih vun	VERB
tih vut	VERB
tih zah	VERB
tih zai	VERB
tih zal	VERB
tih zam	VERB
tih zâm	VERB
tih zan	VERB
tih zangkhai	VERB
tih zângkhai	VERB
tih zankhua	VERB
tih zar	VERB
tih zat	VERB
tih zauh	VERB
tih zaw r	VERB
tih zawh	VERB
tih zawh ruai	VERB
tih zawh tawh	VERB
tih zawh tep	VERB
tih zawh têp	VERB
tih zawi	VERB
tih zawih	VERB
tih zawk	VERB
tih zâwk	VERB
tih zawl	VERB
tih zawm	VERB
tih zawn	VERB
tih zawngchhang	VERB
tih zawp	VERB
tih zawr	VERB
tih zawt zawt	VERB
tih zeh	VERB
tih zei	VERB
tih zek	VERB
tih zêk	VERB
tih zek zek	VERB
tih zêk zêk	VERB
tih zel	VERB
tih zem	VERB
tih zem zem	VERB
tih zêm zêm	VERB
tih zen	VERB
tih zen zen loh	VERB
tih zep	VERB
tih zet	VERB
tih zet zet	VERB
tih zeuh	VERB
tih zeuh zeuh	VERB
tih zia awm	VERB
tih ziah	VERB
tih zial	VERB
tih ziau	VERB
tih zih	VERB
tih zim	VERB
tih zin	VERB
tih zit	VERB
tih zuai	VERB
tih zual	VERB
tih zuau	VERB
tih zui	VERB
tih zuih	VERB
tih zuk	VERB
tih zum	VERB
tih zun	VERB
tih zung	VERB
tih zung zung	VERB
tih zur	VERB
tih zut	VERB
tih zuva	VERB
tih-ah chuan	VERB
ti-haih haih	VERB
ti-ham haih	VERB
tihawh awh	VERB
tihcham cham	VERB
tihchan chan	VERB
tihchau chau	VERB
tihchawp chawp	VERB
tihchawt chawt	VERB
tihcheng chen	VERB
tihchet theih lohvin	VERB
tihchetrual loh	VERB
tihchi ai	VERB
tihchi âi	VERB
tihchî ai	VERB
tihchî âi	VERB
tihchiau riau	VERB
tihchin hnih	VERB
ti-hemah chuan	VERB
tih-êmah chuan	VERB
tihfi thlak	VERB
tihfi thlâk	VERB
tih-fiat fiat	VERB
tihfir fiak	VERB
tihgaihna hria	VERB
tihhaih haih	VERB
tihham haih	VERB
tihhlu hlan	VERB
tihhlu hlàn	VERB
tih-huai huai	VERB
tihkhaw thawn	VERB
tihkhaw tlai	VERB
tihkher kher	VERB
tihko boh	VERB
tihko zan	VERB
tihko zàn	VERB
tihlu hlang	VERB
tihlu hlàng	VERB
tihlu hlâng	VERB
tihmai mawk	VERB
tihngaihna hria	VERB
tih-ngawt ngawt	VERB
tih-nger nger	VERB
tih-nget nget	VERB
tih-ngut ngut	VERB
tihpum pum	VERB
tihrep rep	VERB
tihtam loh	VERB
tihtan tian	VERB
tihtan tlan	VERB
tihtei tei	VERB
tihteih teih	VERB
tihteng teng	VERB
tihter at	VERB
tihtham ral	VERB
tihthâm ral	VERB
tihthar thar	VERB
tihthawr thawr	VERB
tihthawt chhuak	VERB
tihtheng thawt	VERB
tihther ther	VERB
tihthet thet	VERB
tihtin darh	VERB
tihtit dak	VERB
tihtit dâk	VERB
tihtleng tleng	VERB
tihtler tler	VERB
tihtluar tluar	VERB
tihtluat tluat	VERB
tihto ran	VERB
tihto thuai	VERB
tihto vat	VERB
tihtuai tuai	VERB
ti-huai huai	VERB
tih-uai thlak	VERB
tih-uai thlâk	VERB
tihul hual	VERB
tihvat vat	VERB
tihzar pharh	VERB
tih-zaw r	VERB
tikhaw tlai	VERB
tikher kher	VERB
tiko boh	VERB
tiko zang	VERB
tiko zâng	VERB
til mu	VERB
til pawr aw	VERB
til rek	VERB
til thenna lam	VERB
til tla	VERB
tiliang liang	VERB
tilini bo cht	VERB
tîmeuh lo	VERB
timpui tuar	VERB
tin ai hni	VERB
tin darh	VERB
ṭin hmun	VERB
ṭin zu	VERB
țin zu	VERB
ṭing bel	VERB
țing bel	VERB
ting dum	VERB
ṭing dum	VERB
ṭing thleng	VERB
țing thleng	VERB
ti-nger nger	VERB
ti-nget nget	VERB
ṭingṭang hmai	VERB
țingțang hmai	VERB
tingtang kai	VERB
ṭingṭang kai	VERB
țingțang kai	VERB
tingtang perh	VERB
tirep rep	VERB
tirh awih	VERB
tirh kir	VERB
tirh koh	VERB
tit dek	VERB
ṭit ek	VERB
tit la	VERB
titang tang	VERB
titang tlang	VERB
titeng teng	VERB
titer at	VERB
titham ral	VERB
tithâm ral	VERB
tithaw chhuak	VERB
tithawr thawr	VERB
tithet thet	VERB
tithup thup	VERB
titi dak	VERB
titi dâk	VERB
titi dek	VERB
titi kotlanga tla	VERB
titi lenglak	VERB
titin darh	VERB
titleng tleng	VERB
titler tler	VERB
titluar tluar	VERB
titluat tluat	VERB
titlur tlur	VERB
tito rang	VERB
tito thuai	VERB
tito vat	VERB
tituai tuai	VERB
titul zum	VERB
ti-uai thla	VERB
ti-uan uan	VERB
ti-ulh ulh	VERB
tizar pharh	VERB
tla chhuak	VERB
tla dah	VERB
tla fal	VERB
tla hawlh	VERB
tla hlang	VERB
tla hlen	VERB
tla hlum	VERB
tla hrang	VERB
tla kawlh	VERB
tla kawng	VERB
tla khawlh	VERB
tla lok	VERB
tla lut	VERB
tla lût	VERB
tla sam	VERB
tla sual	VERB
tla thla	VERB
tla zawt	VERB
tlah pawi	VERB
tlai chhia	VERB
tlai lam umpawng par	VERB
tlai lam umpâwng pâr	VERB
tlai lam ûmpawng par	VERB
tlai lam ûmpâwng pâr	VERB
tlai ni nem	VERB
tlak deng	VERB
tlak dêng	VERB
tlâk deng	VERB
tlâk dêng	VERB
tlak hlang	VERB
tlak hlen	VERB
tlâk hlen	VERB
tlak hlum	VERB
tlâk hlum	VERB
tlak kawlh	VERB
tlâk kawlh	VERB
tlak kawn	VERB
tlâk kawn	VERB
tlak lam	VERB
tlâk lam	VERB
tlak lei	VERB
tlak lob	VERB
tlâk lob	VERB
tlak luh	VERB
tlâk luh	VERB
tlak sual	VERB
tlâk sual	VERB
tlak thlak	VERB
tlaktlum (continued)	VERB
tlâktlum (continued)	VERB
tlan bo	VERB
tlân bo	VERB
tlan chhe	VERB
tlân chhe	VERB
tlan chhuak	VERB
tlân chhuak	VERB
tlan khalh	VERB
tlân khalh	VERB
tlan ko	VERB
tlân ko	VERB
tlan lut	VERB
tlan lût	VERB
tlân lut	VERB
tlân lût	VERB
tlang chhuak	VERB
tlâng chhuak	VERB
tlang chil	VERB
tlâng chil	VERB
tlang dung	VERB
tlâng dung	VERB
tlang hrai	VERB
tlâng hrai	VERB
tlang hri	VERB
tlâng hri	VERB
tlang pawng	VERB
tlâng pâwng	VERB
tlang puih	VERB
tlâng puih	VERB
tlâng rel	VERB
tlâng rêl	VERB
tlang sa	VERB
tlâng sa	VERB
tlang samho	VERB
tlâng samho	VERB
tlâng sang	VERB
tlang takin	VERB
tlang teh	VERB
tlâng teh	VERB
tlâng thut	VERB
tlang zawk	VERB
tlang zilh	VERB
tlâng zilh	VERB
tlang zum	VERB
tlâng zum	VERB
tlangval fan	VERB
tlangval hria	VERB
tlangval luhkhung	VERB
tlangval nei	VERB
tlangval puanthuah khai	VERB
tlangval pui	VERB
tlangval tlanpui	VERB
tlat chhuah	VERB
tlat dah	VERB
tlat fal	VERB
tlat fâl	VERB
tlat hran	VERB
tlat sam	VERB
tlawh chhan	VERB
tlawh chhuah	VERB
tlawh serh	VERB
tlawma la	VERB
tlawmngai takin	VERB
tlawng awl	VERB
tlawng âwl	VERB
tlem tein	VERB
tlem tlemin	VERB
tlen fai	VERB
tlêng fai	VERB
tliah tliah	VERB
tlik khaih	VERB
tling bet	VERB
tling chhip	VERB
tling chung zawl	VERB
tling leh ngama inchhawlṭhuaina	VERB
tling zo	VERB
tlu hlum	VERB
tlu lut	VERB
tluah tluah	VERB
tluk leh dingawm	VERB
tlûk leh dingawm	VERB
tluk luh	VERB
tlûk luh	VERB
tluk lut	VERB
tluk zal	VERB
tluk zâl	VERB
tlumtea thlîra thlîr	VERB
tlur tlur	VERB
to chhar	VERB
ṭo chhar	VERB
to fual	VERB
to fualna	VERB
ṭo thli	VERB
țo thli	VERB
to zawng	VERB
tokai hai	VERB
tu hrik	VERB
tu khup	VERB
tu khup hmu	VERB
tu pa bera thang	VERB
tu tal	VERB
tuah tep	VERB
tuah têp	VERB
ṭuah ṭep	VERB
ṭuah ṭêp	VERB
tuai lam	VERB
tuai nem	VERB
tuai pheng	VERB
tuai pilh	VERB
tuaichai rual	VERB
ṭuaiṭit suak	VERB
tual chher	VERB
tual har	VERB
tual hâr	VERB
tual hung	VERB
tual lîm	VERB
tual sum su	VERB
tual thubuai	VERB
țuam țuam	VERB
tuan fum	VERB
tuan fûm	VERB
ṭuan fum	VERB
ṭuan fûm	VERB
țuan fûm	VERB
tuan leh mang	VERB
tuan ran	VERB
ṭuan ran	VERB
țuan ran	VERB
tuan rang	VERB
ṭuan rang	VERB
țuan rang	VERB
tuan tha	VERB
tuan thu	VERB
tuar chhel	VERB
tuar chhuah	VERB
tuar dai	VERB
tuar daih	VERB
tuar fei	VERB
tuar huai	VERB
tuar khawchhuak	VERB
tuar lo	VERB
tuar loh	VERB
tuar na	VERB
tuar nem thei lo	VERB
tuar pui	VERB
tuar zangkhai	VERB
tuha hem rual	VERB
tuha kuai rual	VERB
tuha zâwn	VERB
tui bal	VERB
tui bawr	VERB
tui bibirh	VERB
tui birh	VERB
tui buhdeng	VERB
tui bûr	VERB
tui burlu	VERB
tui lai rap	VERB
tui lai rapin	VERB
tui lâkna dawt	VERB
tui leh luang	VERB
tui leih	VERB
tui lelt luan	VERB
tui lêlt luan	VERB
tui len	VERB
tui let	VERB
tui let luan	VERB
tui lêt luan	VERB
tui liah	VERB
tui liak	VERB
tui liam	VERB
tui lian	VERB
tui lianpui	VERB
tui lo	VERB
tui luan kawr	VERB
tui lut	VERB
tui lût	VERB
tui nge	VERB
tui nu	VERB
tui phuh	VERB
tui puh	VERB
tui pui	VERB
tui pun	VERB
tui ral	VERB
tui ral dan	VERB
tui ral do	VERB
tui taka mut	VERB
tui takin	VERB
tui tarn	VERB
tui thai	VERB
tui thak	VERB
tui thal	VERB
tui thalna	VERB
tui the	VERB
tui thlar	VERB
tui thlawr	VERB
tui ti	VERB
tui ti chip chep	VERB
tui ti takin	VERB
tui tla	VERB
tui tlâkna	VERB
tui tlan	VERB
tui tlang	VERB
tui tlâng	VERB
tui tlem	VERB
tui tlen	VERB
tui tleng	VERB
tui um dar	VERB
tui ûm dar	VERB
tuibur ek	VERB
tuibûr ek	VERB
tuibûr êk	VERB
tuibur fawh	VERB
tuibur fawp	VERB
tuibûr fawp	VERB
tuibur fewp	VERB
tuibur hmuam da	VERB
tuibûr hmuam da	VERB
tui-um dar	VERB
tui-ûm dar	VERB
tûk bauh	VERB
tuk chawp	VERB
tuk chawr	VERB
tuk e	VERB
tuk in	VERB
tuk khawm	VERB
tuk loh ram	VERB
tuk pumin	VERB
tukkhum chhah chhawn	VERB
tum chhang	VERB
tum hawp	VERB
tum pawn	VERB
tum pui	VERB
tum rilru	VERB
tum ruh	VERB
tum rum	VERB
tûm rum	VERB
tum run	VERB
tum rûn	VERB
tum sang	VERB
tum sateh	VERB
tum tawk	VERB
ṭum the	VERB
țum the	VERB
tum thla	VERB
ṭum tla	VERB
țum tla	VERB
tum tlak	VERB
tum tûm	VERB
tumbu daidit	VERB
tumbu khaileng	VERB
tumphit tum	VERB
tûn atang mai pawhin	VERB
tûn aṭang mai pawhin	VERB
tun chu	VERB
tun hnuah	VERB
tun lawkah	VERB
tu'n nge	VERB
tun nun	VERB
tun pawh hi	VERB
tun tu tu ah	VERB
tun tun	VERB
tunah zet chuan	VERB
tûnah zet chuan	VERB
tung chau	VERB
tung chho	VERB
tung chhova kal	VERB
tung ding	VERB
tung hul	VERB
tung nung	VERB
tupa rawng	VERB
tur angin	VERB
tûr angin	VERB
tur chhuah	VERB
tur chhuak	VERB
tur hmanhmawh	VERB
tur la	VERB
tûr la	VERB
tur nei	VERB
tûr nei	VERB
tur nguk	VERB
tur sek sek	VERB
tur tur	VERB
tur ut ut	VERB
u len	VERB
u leuh	VERB
uain peng	VERB
uak uak	VERB
uan thu	VERB
uang thei	VERB
uang uang	VERB
uap lumtu	VERB
ui bawm ngaw	VERB
ui chah	VERB
ui cho	VERB
ui da	VERB
ui dai	VERB
ui daih	VERB
ui fawm	VERB
ui kawl	VERB
ui thut	VERB
uifawma ringruh	VERB
uk sak	VERB
ulh bun	VERB
ulh bung	VERB
ulh thleh	VERB
ulh thlep	VERB
ulh tliah	VERB
ulh tliak	VERB
ûm ei	VERB
um khal	VERB
um khirh	VERB
um khîrh	VERB
um pa	VERB
um pawng	VERB
um pha	VERB
ûm pha	VERB
um um	VERB
upa ṭawng	VERB
ur hsun	VERB
ur lawk	VERB
ur lawk zan	VERB
ur lâwk zan	VERB
ur thlu	VERB
ut ut	VERB
va hming tha	VERB
va hming ṭha	VERB
va inronghak	VERB
vah pa	VERB
vah vah	VERB
vah vei	VERB
vai chem	VERB
vai chi	VERB
vai diap	VERB
vai hmarcha	VERB
vai mit en	VERB
vai vek	VERB
vaibel beng	VERB
vaibel dawn	VERB
vaibel fawh	VERB
vaibel fawp	VERB
vaibel pak	VERB
vaibel ruih	VERB
vaibel til	VERB
vaimim fang	VERB
vaimim fu	VERB
vaimîm fu	VERB
vaimim kak	VERB
vaimim kan	VERB
vaimim kang	VERB
vaimim kawm	VERB
vaimîm kawm	VERB
vaimim kawmtuam	VERB
vaimîm kawmtuam	VERB
vaimim keh	VERB
vaimim kek	VERB
vaimim kêk	VERB
vaimim kung	VERB
vaimim pulung	VERB
vaimîm pulung	VERB
vaimim rawh	VERB
vaimîm rawh	VERB
vaimim seng	VERB
vaimîm seng	VERB
vaimim teng khang	VERB
vaimîm teng khang	VERB
vaimim vanral	VERB
vaimim vanrâl	VERB
vaimim vui	VERB
vaimîm vui	VERB
vai-nêm puan	VERB
vaivut khu	VERB
vak bo	VERB
vâk bo	VERB
vak chhuak	VERB
vâk chhuak	VERB
vak in	VERB
vak lo	VERB
vak thla	VERB
vâk thla	VERB
vak vah bo	VERB
vak vai	VERB
vak vel	VERB
vak vêl	VERB
val upa	VERB
van khaiin	VERB
van khua	VERB
van mi	VERB
van mim	VERB
van ni chan	VERB
van ni chang	VERB
van ni chhal	VERB
van phel tia	VERB
van ri	VERB
van rua	VERB
van ruai	VERB
vân ruai	VERB
van sang	VERB
van sanga la	VERB
van sanga lak	VERB
van sanga tlak	VERB
van tawng	VERB
van te khu khuang	VERB
van tha	VERB
van țha	VERB
van thla ngi	VERB
van ûm	VERB
vanlai in	VERB
van-ni chang	VERB
vanni chhala chhechham	VERB
vantawng khawhthla	VERB
vanțha mu	VERB
varparh arsi	VERB
vau fem	VERB
vau fêm	VERB
vau hlim	VERB
vau hro	VERB
vau hrui	VERB
vau lawi	VERB
vau pûm	VERB
vaube zam	VERB
vaw fai	VERB
vaw hlo	VERB
vaw hlum	VERB
vaw hrep	VERB
vaw lir	VERB
vaw lirh	VERB
vaw lut	VERB
vaw lût	VERB
vaw tap	VERB
vaw ṭap	VERB
vaw vuak tah	VERB
vawi thum	VERB
vawi vawi	VERB
vawih uih	VERB
vawk chek	VERB
vawk hnûk	VERB
vawk khung	VERB
vawk lei	VERB
vawk luphan	VERB
vawk ngek	VERB
vawk ngêk	VERB
vawk sual	VERB
vawkpui thal	VERB
vawkte huang hung	VERB
vawl vawl	VERB
vawm awh	VERB
vawm awh hrui	VERB
vawm bal	VERB
vawm bal hru	VERB
vawm hmun	VERB
vawm hrui	VERB
vawm kap	VERB
vawm khawm	VERB
vawm lu	VERB
vawm puah	VERB
vawm thlek	VERB
vawm thlêk	VERB
vawmfawng hmun	VERB
vawn ban	VERB
vawn bân	VERB
vawn fei	VERB
vawn fel	VERB
vawn reng	VERB
vawn up	VERB
vawng fei	VERB
vawng reng	VERB
vawng tu	VERB
vawng ûp	VERB
vehbur khawn	VERB
vei khur khat	VERB
vei lam	VERB
vei nei	VERB
vei neih	VERB
vei nen	VERB
vei nghak	VERB
vei nghâk	VERB
vei nik	VERB
vei ru	VERB
vei rûk	VERB
vei tak a che	VERB
vei vak	VERB
vei vâk	VERB
vei vei	VERB
vei vel	VERB
velh bak	VERB
velh bur	VERB
ven buk	VERB
ven him	VERB
veng kiltil	VERB
veng thawng	VERB
ver ver	VERB
verh kua	VERB
verh pawh	VERB
veu veu	VERB
viak chhuah	VERB
viak chhuak	VERB
viak tha	VERB
viang viang	VERB
ving veh	VERB
ving veng	VERB
vuak hlum	VERB
vuak luh	VERB
vuih man awm	VERB
vul leh vai	VERB
vut phu hni	VERB
za ai	VERB
za bawh	VERB
za chuam	VERB
za dam	VERB
za hngâi	VERB
za hngai thei	VERB
za nu	VERB
zah bosal	VERB
zah fai	VERB
zah nachang hre	VERB
zah nachang hria	VERB
zah nachang hriat	VERB
zah pui	VERB
zah puiawm	VERB
zah theih	VERB
zahpah nei lo	VERB
zai in	VERB
zai khata luang	VERB
zai la	VERB
zai nu i	VERB
zai ru	VERB
zai thiam	VERB
zai tlang	VERB
zai vawr	VERB
zak a la	VERB
zak dawh	VERB
zak hnuai	VERB
zâk hnuai	VERB
zak kau	VERB
zâk kau	VERB
zak kauh	VERB
zâk kauh	VERB
zak kep	VERB
zak kêp	VERB
zak thathoh	VERB
zak thei lo	VERB
zak thlâk	VERB
zak zum	VERB
zâk zum	VERB
zakhua rawih	VERB
zal thluk	VERB
zal thlûk	VERB
zâl thluk	VERB
zâl thlûk	VERB
zalam kawng	VERB
zalam sial	VERB
zam bal	VERB
zam khal	VERB
zam kok	VERB
zam pui	VERB
zâm pui	VERB
zam ral	VERB
zam tha	VERB
zam ṭha	VERB
zaman zai	VERB
zan chaw	VERB
zân chaw	VERB
zan lai	VERB
zan lakin	VERB
zan lam	VERB
zan len dden	VERB
zan len deng	VERB
zan lên dêng	VERB
zan leng	VERB
zan lêng	VERB
zan mu	VERB
zân mu	VERB
zan mu chhing	VERB
zan mu chhîng	VERB
zan mu chhing lo	VERB
